episode,reward,steps
7878,1.0,24
7879,1.0,22
7880,1.0,27
7881,0.0,15
7882,0.0,27
7883,0.0,5
7884,0.0,22
7885,1.0,10
7886,1.0,41
7887,0.0,33
7888,1.0,13
7889,0.0,7
7890,0.0,38
7891,0.0,35
7892,0.0,72
7893,0.0,48
7894,0.0,7
7895,0.0,7
7896,1.0,8
7897,1.0,18
7898,0.0,41
7899,0.0,20
7900,1.0,10
7901,0.0,18
7902,0.0,23
7903,1.0,28
7904,1.0,12
7905,1.0,9
7906,0.0,6
7907,1.0,13
7908,0.0,10
7909,1.0,20
7910,0.0,11
7911,0.0,15
7912,0.0,31
7913,1.0,18
7914,0.0,69
7915,0.0,44
7916,1.0,14
7917,1.0,29
7918,1.0,50
7919,1.0,52
7920,1.0,12
7921,0.0,27
7922,1.0,52
7923,0.0,14
7924,0.0,47
7925,1.0,41
7926,0.0,25
7927,0.0,36
7928,0.0,100
7929,0.0,17
7930,0.0,100
7931,0.0,38
7932,0.0,33
7933,0.0,10
7934,0.0,100
7935,0.0,4
7936,1.0,19
7937,1.0,48
7938,1.0,36
7939,0.0,47
7940,0.0,24
7941,0.0,37
7942,1.0,38
7943,0.0,36
7944,0.0,39
7945,1.0,35
7946,1.0,76
7947,1.0,22
7948,0.0,7
7949,0.0,10
7950,1.0,19
7951,0.0,50
7952,0.0,19
7953,1.0,71
7954,1.0,12
7955,0.0,13
7956,0.0,100
7957,1.0,28
7958,1.0,8
7959,0.0,26
7960,1.0,59
7961,1.0,55
7962,1.0,36
7963,0.0,100
7964,1.0,28
7965,1.0,30
7966,1.0,11
7967,1.0,9
7968,1.0,15
7969,0.0,32
7970,1.0,47
7971,0.0,54
7972,1.0,15
7973,0.0,33
7974,0.0,100
7975,0.0,22
7976,1.0,14
7977,1.0,31
7978,1.0,44
7979,1.0,11
7980,1.0,65
7981,1.0,17
7982,0.0,45
7983,0.0,70
7984,0.0,57
7985,0.0,38
7986,1.0,19
7987,1.0,14
7988,0.0,100
7989,1.0,9
7990,0.0,46
7991,1.0,28
7992,0.0,78
7993,0.0,13
7994,1.0,49
7995,1.0,54
7996,1.0,32
7997,1.0,45
7998,1.0,20
7999,1.0,35
8000,1.0,98
8001,0.0,31
8002,1.0,29
8003,0.0,18
8004,1.0,18
8005,0.0,36
8006,1.0,51
8007,1.0,58
8008,0.0,3
8009,0.0,9
8010,1.0,54
8011,1.0,75
8012,1.0,17
8013,1.0,47
8014,1.0,10
8015,1.0,99
8016,1.0,36
8017,1.0,20
8018,1.0,48
8019,1.0,7
8020,1.0,17
8021,1.0,19
8022,1.0,33
8023,1.0,35
8024,0.0,15
8025,0.0,54
8026,0.0,17
8027,1.0,10
8028,1.0,44
8029,1.0,36
8030,0.0,56
8031,0.0,22
8032,1.0,58
8033,1.0,58
8034,1.0,13
8035,1.0,30
8036,1.0,33
8037,1.0,54
8038,1.0,47
8039,1.0,15
8040,1.0,13
8041,1.0,49
8042,1.0,26
8043,1.0,35
8044,1.0,88
8045,0.0,100
8046,0.0,85
8047,1.0,24
8048,1.0,27
8049,1.0,28
8050,0.0,10
8051,0.0,12
8052,1.0,59
8053,1.0,23
8054,1.0,30
8055,1.0,24
8056,1.0,38
8057,1.0,20
8058,1.0,19
8059,1.0,30
8060,1.0,39
8061,1.0,20
8062,0.0,69
8063,0.0,26
8064,0.0,45
8065,1.0,43
8066,0.0,100
8067,0.0,40
8068,0.0,61
8069,0.0,100
8070,0.0,10
8071,1.0,16
8072,0.0,100
8073,0.0,65
8074,0.0,51
8075,0.0,100
8076,1.0,26
8077,1.0,13
8078,1.0,26
8079,1.0,79
8080,0.0,16
8081,1.0,11
8082,1.0,21
8083,1.0,86
8084,1.0,65
8085,1.0,39
8086,1.0,34
8087,0.0,87
8088,0.0,25
8089,1.0,10
8090,1.0,42
8091,0.0,59
8092,1.0,45
8093,0.0,26
8094,1.0,71
8095,1.0,44
8096,1.0,22
8097,1.0,60
8098,1.0,50
8099,1.0,23
8100,1.0,14
8101,1.0,27
8102,1.0,37
8103,0.0,48
8104,1.0,50
8105,0.0,63
8106,1.0,40
8107,1.0,26
8108,0.0,13
8109,1.0,54
8110,0.0,61
8111,1.0,24
8112,0.0,11
8113,0.0,24
8114,0.0,35
8115,1.0,34
8116,0.0,12
8117,1.0,12
8118,1.0,40
8119,1.0,18
8120,1.0,23
8121,1.0,29
8122,0.0,100
8123,0.0,29
8124,0.0,6
8125,0.0,22
8126,1.0,15
8127,1.0,99
8128,0.0,18
8129,1.0,39
8130,1.0,18
8131,0.0,100
8132,0.0,27
8133,0.0,25
8134,0.0,9
8135,0.0,100
8136,1.0,44
8137,1.0,10
8138,0.0,61
8139,1.0,46
8140,1.0,19
8141,0.0,7
8142,0.0,50
8143,1.0,21
8144,1.0,35
8145,1.0,63
8146,0.0,37
8147,1.0,25
8148,1.0,36
8149,1.0,15
8150,0.0,11
8151,1.0,43
8152,1.0,17
8153,1.0,27
8154,1.0,10
8155,1.0,17
8156,1.0,50
8157,1.0,64
8158,0.0,27
8159,0.0,100
8160,1.0,74
8161,1.0,25
8162,0.0,34
8163,1.0,28
8164,1.0,30
8165,0.0,100
8166,1.0,48
8167,1.0,12
8168,1.0,44
8169,0.0,28
8170,1.0,23
8171,1.0,33
8172,0.0,28
8173,1.0,7
8174,1.0,41
8175,1.0,36
8176,0.0,28
8177,0.0,26
8178,0.0,50
8179,1.0,37
8180,1.0,24
8181,1.0,98
8182,1.0,13
8183,0.0,22
8184,0.0,100
8185,1.0,68
8186,1.0,25
8187,0.0,14
8188,1.0,27
8189,0.0,35
8190,1.0,9
8191,1.0,39
8192,0.0,48
8193,1.0,58
8194,0.0,17
8195,1.0,41
8196,1.0,21
8197,0.0,38
8198,1.0,11
8199,1.0,11
8200,1.0,11
8201,0.0,19
8202,0.0,11
8203,0.0,100
8204,1.0,78
8205,1.0,45
8206,1.0,37
8207,1.0,10
8208,1.0,61
8209,1.0,34
8210,1.0,21
8211,0.0,27
8212,0.0,30
8213,1.0,24
8214,1.0,27
8215,1.0,88
8216,1.0,23
8217,1.0,10
8218,0.0,49
8219,1.0,15
8220,1.0,22
8221,1.0,32
8222,1.0,40
8223,1.0,16
8224,1.0,12
8225,1.0,10
8226,1.0,12
8227,1.0,48
8228,1.0,40
8229,0.0,100
8230,0.0,36
8231,0.0,100
8232,0.0,100
8233,0.0,13
8234,1.0,65
8235,1.0,78
8236,0.0,42
8237,1.0,35
8238,1.0,30
8239,1.0,49
8240,1.0,16
8241,0.0,27
8242,1.0,72
8243,1.0,27
8244,1.0,16
8245,1.0,29
8246,1.0,20
8247,1.0,27
8248,0.0,70
8249,1.0,17
8250,1.0,23
8251,1.0,32
8252,1.0,29
8253,0.0,59
8254,1.0,12
8255,0.0,21
8256,1.0,28
8257,1.0,10
8258,1.0,35
8259,1.0,39
8260,1.0,23
8261,1.0,12
8262,0.0,56
8263,0.0,52
8264,0.0,100
8265,1.0,38
8266,1.0,60
8267,0.0,58
8268,1.0,37
8269,1.0,12
8270,1.0,17
8271,1.0,50
8272,1.0,18
8273,1.0,58
8274,0.0,100
8275,1.0,19
8276,0.0,45
8277,1.0,17
8278,1.0,20
8279,1.0,19
8280,1.0,21
8281,0.0,19
8282,0.0,5
8283,1.0,39
8284,1.0,11
8285,1.0,31
8286,1.0,14
8287,1.0,33
8288,1.0,15
8289,1.0,34
8290,0.0,100
8291,1.0,59
8292,1.0,17
8293,0.0,100
8294,1.0,58
8295,1.0,13
8296,1.0,19
8297,1.0,78
8298,1.0,16
8299,0.0,100
8300,1.0,74
8301,0.0,15
8302,1.0,81
8303,0.0,24
8304,1.0,11
8305,1.0,13
8306,1.0,53
8307,1.0,10
8308,1.0,35
8309,1.0,17
8310,0.0,10
8311,0.0,7
8312,1.0,59
8313,1.0,25
8314,0.0,11
8315,1.0,22
8316,1.0,7
8317,0.0,19
8318,0.0,8
8319,1.0,72
8320,1.0,52
8321,1.0,11
8322,0.0,19
8323,0.0,13
8324,0.0,44
8325,1.0,14
8326,0.0,23
8327,0.0,34
8328,1.0,20
8329,0.0,26
8330,0.0,29
8331,1.0,91
8332,1.0,49
8333,0.0,22
8334,1.0,18
8335,1.0,17
8336,0.0,53
8337,0.0,9
8338,1.0,80
8339,0.0,22
8340,1.0,16
8341,1.0,13
8342,1.0,25
8343,1.0,28
8344,1.0,13
8345,1.0,90
8346,0.0,69
8347,0.0,100
8348,0.0,14
8349,1.0,22
8350,1.0,11
8351,0.0,17
8352,0.0,15
8353,1.0,24
8354,0.0,11
8355,1.0,18
8356,1.0,8
8357,0.0,36
8358,0.0,12
8359,1.0,49
8360,0.0,56
8361,0.0,18
8362,1.0,46
8363,1.0,7
8364,1.0,26
8365,0.0,100
8366,0.0,21
8367,0.0,18
8368,1.0,61
8369,1.0,25
8370,1.0,41
8371,0.0,61
8372,0.0,37
8373,1.0,66
8374,0.0,19
8375,1.0,30
8376,1.0,24
8377,0.0,67
8378,0.0,9
8379,0.0,37
8380,1.0,71
8381,1.0,23
8382,0.0,30
8383,0.0,55
8384,0.0,23
8385,0.0,17
8386,1.0,24
8387,1.0,28
8388,1.0,16
8389,0.0,100
8390,1.0,15
8391,0.0,13
8392,0.0,13
8393,1.0,40
8394,1.0,66
8395,1.0,49
8396,1.0,14
8397,1.0,30
8398,1.0,27
8399,0.0,17
8400,0.0,37
8401,1.0,36
8402,1.0,56
8403,0.0,100
8404,1.0,14
8405,0.0,27
8406,0.0,81
8407,1.0,89
8408,1.0,22
8409,1.0,24
8410,0.0,61
8411,0.0,63
8412,1.0,76
8413,1.0,7
8414,0.0,34
8415,1.0,21
8416,1.0,72
8417,1.0,14
8418,0.0,33
8419,0.0,9
8420,1.0,25
8421,1.0,25
8422,0.0,81
8423,0.0,29
8424,1.0,42
8425,1.0,72
8426,0.0,14
8427,1.0,38
8428,0.0,8
8429,0.0,8
8430,1.0,58
8431,1.0,55
8432,0.0,57
8433,1.0,35
8434,0.0,7
8435,1.0,19
8436,0.0,9
8437,1.0,29
8438,0.0,37
8439,1.0,43
8440,0.0,13
8441,1.0,28
8442,0.0,39
8443,1.0,33
8444,1.0,15
8445,1.0,13
8446,0.0,100
8447,0.0,13
8448,1.0,10
8449,1.0,12
8450,1.0,17
8451,1.0,61
8452,0.0,32
8453,1.0,14
8454,1.0,26
8455,0.0,100
8456,0.0,14
8457,0.0,45
8458,0.0,9
8459,0.0,41
8460,1.0,86
8461,1.0,65
8462,1.0,20
8463,1.0,22
8464,1.0,30
8465,1.0,80
8466,1.0,12
8467,1.0,37
8468,1.0,24
8469,1.0,38
8470,0.0,100
8471,0.0,6
8472,0.0,6
8473,0.0,100
8474,1.0,49
8475,1.0,26
8476,1.0,17
8477,1.0,45
8478,1.0,42
8479,0.0,11
8480,0.0,17
8481,1.0,12
8482,0.0,74
8483,1.0,20
8484,1.0,29
8485,1.0,25
8486,1.0,15
8487,1.0,8
8488,1.0,26
8489,0.0,91
8490,1.0,40
8491,1.0,10
8492,0.0,14
8493,1.0,35
8494,1.0,90
8495,1.0,15
8496,0.0,100
8497,0.0,63
8498,0.0,58
8499,0.0,19
8500,1.0,13
8501,1.0,17
8502,1.0,43
8503,1.0,51
8504,1.0,14
8505,1.0,38
8506,1.0,16
8507,1.0,7
8508,0.0,79
8509,1.0,72
8510,1.0,20
8511,1.0,26
8512,0.0,37
8513,0.0,26
8514,1.0,24
8515,1.0,13
8516,1.0,77
8517,1.0,28
8518,0.0,19
8519,1.0,63
8520,1.0,38
8521,1.0,48
8522,1.0,13
8523,1.0,39
8524,1.0,46
8525,1.0,43
8526,1.0,29
8527,0.0,78
8528,1.0,79
8529,0.0,33
8530,1.0,20
8531,1.0,19
8532,1.0,7
8533,1.0,30
8534,0.0,13
8535,0.0,32
8536,1.0,11
8537,1.0,44
8538,1.0,18
8539,0.0,17
8540,0.0,100
8541,0.0,100
8542,0.0,22
8543,1.0,30
8544,1.0,9
8545,1.0,49
8546,1.0,41
8547,0.0,30
8548,0.0,58
8549,0.0,63
8550,0.0,100
8551,0.0,100
8552,1.0,15
8553,1.0,74
8554,1.0,29
8555,0.0,54
8556,1.0,40
8557,1.0,19
8558,1.0,16
8559,1.0,44
8560,0.0,36
8561,1.0,43
8562,0.0,6
8563,1.0,39
8564,0.0,31
8565,1.0,80
8566,1.0,47
8567,0.0,59
8568,1.0,14
8569,0.0,100
8570,0.0,67
8571,0.0,91
8572,0.0,12
8573,1.0,27
8574,1.0,21
8575,1.0,49
8576,1.0,23
8577,1.0,67
8578,0.0,9
8579,1.0,20
8580,0.0,31
8581,0.0,11
8582,1.0,12
8583,0.0,57
8584,0.0,21
8585,0.0,40
8586,1.0,14
8587,0.0,40
8588,0.0,34
8589,1.0,48
8590,0.0,17
8591,1.0,20
8592,0.0,11
8593,0.0,11
8594,0.0,25
8595,0.0,11
8596,1.0,20
8597,1.0,11
8598,1.0,33
8599,0.0,59
8600,1.0,33
8601,0.0,100
8602,1.0,80
8603,0.0,18
8604,1.0,61
8605,1.0,20
8606,1.0,19
8607,0.0,10
8608,1.0,38
8609,1.0,91
8610,1.0,32
8611,1.0,82
8612,0.0,36
8613,0.0,35
8614,0.0,17
8615,0.0,100
8616,0.0,84
8617,0.0,21
8618,0.0,47
8619,1.0,25
8620,1.0,24
8621,0.0,23
8622,1.0,69
8623,1.0,27
8624,1.0,39
8625,1.0,25
8626,1.0,61
8627,1.0,24
8628,1.0,14
8629,1.0,83
8630,1.0,46
8631,1.0,34
8632,1.0,62
8633,1.0,92
8634,1.0,24
8635,0.0,16
8636,1.0,47
8637,1.0,27
8638,0.0,48
8639,0.0,9
8640,0.0,75
8641,0.0,100
8642,1.0,24
8643,1.0,15
8644,1.0,17
8645,0.0,23
8646,0.0,25
8647,1.0,8
8648,1.0,57
8649,1.0,15
8650,1.0,43
8651,1.0,76
8652,0.0,100
8653,0.0,21
8654,1.0,49
8655,0.0,11
8656,1.0,20
8657,1.0,16
8658,0.0,22
8659,1.0,37
8660,0.0,10
8661,1.0,8
8662,1.0,11
8663,1.0,13
8664,1.0,54
8665,1.0,73
8666,1.0,60
8667,1.0,30
8668,0.0,37
8669,0.0,9
8670,1.0,36
8671,1.0,16
8672,1.0,32
8673,1.0,30
8674,0.0,100
8675,1.0,86
8676,1.0,16
8677,1.0,74
8678,1.0,49
8679,1.0,61
8680,1.0,34
8681,0.0,43
8682,1.0,76
8683,1.0,32
8684,1.0,31
8685,0.0,14
8686,0.0,30
8687,0.0,71
8688,0.0,100
8689,1.0,14
8690,1.0,66
8691,1.0,51
8692,1.0,23
8693,1.0,16
8694,0.0,30
8695,1.0,28
8696,0.0,20
8697,0.0,23
8698,0.0,56
8699,0.0,27
8700,1.0,27
8701,1.0,12
8702,0.0,18
8703,1.0,19
8704,1.0,65
8705,0.0,40
8706,1.0,15
8707,1.0,8
8708,1.0,80
8709,1.0,47
8710,0.0,12
8711,1.0,61
8712,0.0,10
8713,0.0,25
8714,1.0,66
8715,1.0,18
8716,1.0,52
8717,1.0,23
8718,1.0,19
8719,0.0,48
8720,1.0,15
8721,0.0,35
8722,0.0,88
8723,1.0,25
8724,0.0,69
8725,0.0,100
8726,1.0,22
8727,1.0,31
8728,1.0,10
8729,1.0,40
8730,0.0,20
8731,1.0,40
8732,1.0,25
8733,1.0,12
8734,0.0,48
8735,1.0,10
8736,1.0,96
8737,1.0,26
8738,1.0,28
8739,0.0,12
8740,0.0,33
8741,1.0,89
8742,0.0,29
8743,0.0,34
8744,0.0,51
8745,1.0,14
8746,0.0,25
8747,0.0,10
8748,0.0,21
8749,1.0,9
8750,1.0,10
8751,1.0,28
8752,1.0,24
8753,0.0,17
8754,1.0,19
8755,0.0,15
8756,1.0,83
8757,0.0,14
8758,1.0,8
8759,0.0,20
8760,0.0,16
8761,0.0,69
8762,1.0,26
8763,1.0,56
8764,1.0,35
8765,1.0,13
8766,1.0,13
8767,1.0,9
8768,1.0,29
8769,1.0,52
8770,1.0,22
8771,1.0,57
8772,0.0,47
8773,1.0,84
8774,0.0,45
8775,1.0,55
8776,0.0,74
8777,1.0,85
8778,1.0,34
8779,1.0,30
8780,0.0,84
8781,0.0,14
8782,1.0,9
8783,1.0,45
8784,1.0,44
8785,1.0,85
8786,0.0,34
8787,1.0,24
8788,1.0,10
8789,1.0,25
8790,1.0,31
8791,1.0,44
8792,1.0,25
8793,1.0,23
8794,1.0,29
8795,1.0,9
8796,0.0,37
8797,1.0,13
8798,1.0,94
8799,1.0,24
8800,0.0,100
8801,1.0,52
8802,0.0,24
8803,1.0,17
8804,0.0,38
8805,0.0,88
8806,1.0,15
8807,0.0,25
8808,1.0,31
8809,1.0,77
8810,0.0,29
8811,1.0,60
8812,1.0,59
8813,1.0,31
8814,0.0,40
8815,1.0,58
8816,1.0,44
8817,1.0,26
8818,1.0,47
8819,1.0,49
8820,1.0,40
8821,1.0,14
8822,1.0,23
8823,0.0,19
8824,1.0,59
8825,0.0,15
8826,1.0,45
8827,1.0,31
8828,1.0,23
8829,1.0,27
8830,0.0,100
8831,0.0,41
8832,0.0,14
8833,1.0,72
8834,1.0,25
8835,0.0,52
8836,1.0,21
8837,0.0,60
8838,1.0,97
8839,1.0,24
8840,1.0,82
8841,0.0,27
8842,0.0,26
8843,1.0,85
8844,1.0,19
8845,1.0,13
8846,0.0,30
8847,1.0,18
8848,1.0,11
8849,0.0,9
8850,1.0,32
8851,1.0,40
8852,1.0,13
8853,1.0,18
8854,1.0,23
8855,0.0,28
8856,0.0,51
8857,1.0,14
8858,0.0,100
8859,0.0,54
8860,0.0,45
8861,1.0,44
8862,1.0,53
8863,1.0,65
8864,1.0,24
8865,1.0,25
8866,1.0,8
8867,1.0,56
8868,1.0,74
8869,1.0,16
8870,1.0,56
8871,0.0,100
8872,1.0,31
8873,1.0,40
8874,1.0,23
8875,1.0,48
8876,0.0,27
8877,0.0,97
8878,1.0,56
8879,0.0,2
8880,1.0,9
8881,1.0,7
8882,0.0,100
8883,0.0,17
8884,1.0,14
8885,1.0,42
8886,1.0,12
8887,1.0,40
8888,0.0,34
8889,1.0,31
8890,1.0,24
8891,0.0,4
8892,0.0,14
8893,0.0,21
8894,1.0,33
8895,1.0,23
8896,1.0,73
8897,1.0,34
8898,0.0,39
8899,0.0,11
8900,1.0,34
8901,0.0,100
8902,1.0,42
8903,1.0,49
8904,1.0,10
8905,1.0,61
8906,1.0,40
8907,1.0,33
8908,1.0,53
8909,1.0,57
8910,1.0,76
8911,1.0,54
8912,1.0,82
8913,1.0,93
8914,1.0,63
8915,0.0,100
8916,0.0,43
8917,1.0,10
8918,1.0,66
8919,0.0,12
8920,1.0,9
8921,1.0,74
8922,0.0,14
8923,1.0,20
8924,0.0,25
8925,1.0,12
8926,1.0,20
8927,0.0,5
8928,0.0,52
8929,1.0,8
8930,1.0,70
8931,1.0,9
8932,1.0,94
8933,1.0,57
8934,1.0,43
8935,1.0,41
8936,1.0,53
8937,0.0,30
8938,1.0,34
8939,0.0,18
8940,1.0,56
8941,1.0,22
8942,0.0,100
8943,1.0,16
8944,1.0,75
8945,0.0,92
8946,1.0,41
8947,1.0,75
8948,1.0,20
8949,0.0,27
8950,1.0,33
8951,1.0,41
8952,1.0,73
8953,0.0,16
8954,1.0,20
8955,1.0,91
8956,0.0,55
8957,0.0,7
8958,0.0,40
8959,1.0,44
8960,1.0,34
8961,0.0,25
8962,0.0,31
8963,1.0,27
8964,1.0,22
8965,0.0,19
8966,0.0,10
8967,1.0,32
8968,1.0,49
8969,1.0,41
8970,1.0,15
8971,1.0,53
8972,1.0,34
8973,1.0,86
8974,1.0,31
8975,1.0,88
8976,1.0,47
8977,0.0,17
8978,1.0,42
8979,1.0,11
8980,1.0,14
8981,1.0,27
8982,1.0,18
8983,1.0,53
8984,1.0,41
8985,0.0,47
8986,1.0,83
8987,1.0,19
8988,0.0,28
8989,1.0,12
8990,1.0,27
8991,1.0,52
8992,0.0,61
8993,0.0,16
8994,1.0,9
8995,1.0,17
8996,1.0,38
8997,1.0,69
8998,0.0,34
8999,0.0,40
9000,1.0,36
9001,1.0,53
9002,0.0,53
9003,0.0,37
9004,1.0,42
9005,0.0,100
9006,1.0,67
9007,1.0,70
9008,1.0,38
9009,0.0,60
9010,1.0,11
9011,1.0,36
9012,1.0,62
9013,1.0,81
9014,1.0,50
9015,1.0,99
9016,1.0,9
9017,1.0,75
9018,1.0,7
9019,0.0,32
9020,1.0,46
9021,1.0,13
9022,1.0,31
9023,1.0,20
9024,0.0,30
9025,1.0,18
9026,0.0,69
9027,1.0,34
9028,1.0,18
9029,0.0,10
9030,0.0,100
9031,1.0,47
9032,1.0,25
9033,0.0,34
9034,0.0,6
9035,1.0,51
9036,0.0,60
9037,0.0,17
9038,1.0,38
9039,1.0,85
9040,0.0,38
9041,1.0,19
9042,0.0,18
9043,1.0,32
9044,1.0,22
9045,1.0,25
9046,1.0,20
9047,1.0,55
9048,1.0,25
9049,1.0,44
9050,1.0,79
9051,0.0,32
9052,0.0,24
9053,0.0,67
9054,0.0,42
9055,0.0,27
9056,1.0,15
9057,1.0,10
9058,1.0,34
9059,0.0,4
9060,0.0,6
9061,0.0,28
9062,0.0,12
9063,1.0,24
9064,1.0,35
9065,1.0,56
9066,0.0,36
9067,0.0,41
9068,0.0,77
9069,1.0,23
9070,0.0,10
9071,1.0,49
9072,1.0,75
9073,1.0,63
9074,0.0,12
9075,1.0,75
9076,0.0,15
9077,0.0,30
9078,0.0,11
9079,0.0,27
9080,0.0,29
9081,1.0,46
9082,1.0,22
9083,1.0,19
9084,0.0,57
9085,0.0,15
9086,1.0,43
9087,0.0,23
9088,1.0,13
9089,0.0,17
9090,1.0,10
9091,0.0,18
9092,0.0,82
9093,1.0,54
9094,1.0,73
9095,1.0,26
9096,1.0,68
9097,0.0,19
9098,1.0,67
9099,1.0,64
9100,1.0,32
9101,0.0,36
9102,0.0,18
9103,1.0,39
9104,1.0,41
9105,1.0,42
9106,1.0,61
9107,0.0,6
9108,0.0,2
9109,1.0,69
9110,1.0,20
9111,1.0,46
9112,0.0,41
9113,1.0,35
9114,0.0,17
9115,0.0,100
9116,0.0,8
9117,1.0,32
9118,0.0,60
9119,1.0,43
9120,1.0,46
9121,1.0,23
9122,0.0,100
9123,1.0,98
9124,0.0,18
9125,1.0,26
9126,0.0,41
9127,0.0,30
9128,1.0,30
9129,1.0,12
9130,0.0,100
9131,1.0,69
9132,0.0,4
9133,1.0,29
9134,1.0,20
9135,0.0,27
9136,1.0,27
9137,1.0,34
9138,1.0,55
9139,1.0,36
9140,1.0,44
9141,1.0,20
9142,1.0,31
9143,0.0,28
9144,1.0,50
9145,1.0,37
9146,1.0,90
9147,1.0,22
9148,1.0,14
9149,1.0,25
9150,1.0,23
9151,1.0,52
9152,1.0,24
9153,1.0,56
9154,1.0,27
9155,0.0,38
9156,1.0,12
9157,1.0,8
9158,1.0,15
9159,0.0,15
9160,1.0,43
9161,0.0,50
9162,1.0,75
9163,1.0,27
9164,1.0,13
9165,1.0,12
9166,1.0,23
9167,0.0,33
9168,0.0,36
9169,1.0,38
9170,1.0,19
9171,1.0,18
9172,1.0,9
9173,0.0,100
9174,1.0,20
9175,1.0,48
9176,0.0,3
9177,1.0,20
9178,0.0,16
9179,1.0,91
9180,1.0,78
9181,1.0,29
9182,1.0,47
9183,1.0,37
9184,1.0,34
9185,1.0,37
9186,0.0,7
9187,1.0,12
9188,0.0,100
9189,1.0,25
9190,1.0,32
9191,0.0,8
9192,1.0,33
9193,1.0,30
9194,1.0,22
9195,1.0,22
9196,0.0,66
9197,0.0,100
9198,1.0,60
9199,1.0,67
9200,1.0,58
9201,0.0,8
9202,0.0,11
9203,0.0,27
9204,1.0,47
9205,1.0,26
9206,1.0,17
9207,1.0,34
9208,1.0,45
9209,0.0,19
9210,1.0,20
9211,0.0,19
9212,1.0,57
9213,0.0,46
9214,0.0,72
9215,0.0,10
9216,1.0,59
9217,1.0,43
9218,1.0,24
9219,1.0,30
9220,1.0,16
9221,0.0,67
9222,0.0,100
9223,0.0,13
9224,1.0,38
9225,1.0,16
9226,0.0,15
9227,0.0,46
9228,0.0,47
9229,0.0,24
9230,1.0,89
9231,1.0,35
9232,0.0,12
9233,1.0,76
9234,1.0,91
9235,1.0,15
9236,0.0,100
9237,0.0,60
9238,0.0,26
9239,0.0,27
9240,1.0,10
9241,0.0,30
9242,1.0,18
9243,0.0,18
9244,1.0,42
9245,0.0,37
9246,0.0,48
9247,0.0,19
9248,1.0,51
9249,1.0,39
9250,0.0,36
9251,1.0,35
9252,1.0,26
9253,0.0,69
9254,0.0,20
9255,1.0,40
9256,1.0,42
9257,1.0,6
9258,0.0,14
9259,0.0,46
9260,1.0,72
9261,1.0,57
9262,1.0,45
9263,1.0,18
9264,1.0,8
9265,1.0,30
9266,1.0,28
9267,1.0,28
9268,1.0,33
9269,0.0,26
9270,1.0,51
9271,1.0,29
9272,0.0,100
9273,1.0,36
9274,1.0,26
9275,1.0,24
9276,1.0,66
9277,1.0,20
9278,1.0,65
9279,0.0,100
9280,1.0,7
9281,1.0,26
9282,0.0,7
9283,1.0,50
9284,1.0,24
9285,1.0,99
9286,1.0,18
9287,1.0,37
9288,0.0,27
9289,1.0,50
9290,1.0,79
9291,1.0,10
9292,1.0,34
9293,1.0,30
9294,1.0,26
9295,0.0,21
9296,1.0,34
9297,1.0,20
9298,1.0,75
9299,1.0,30
9300,1.0,64
9301,0.0,14
9302,1.0,55
9303,1.0,53
9304,1.0,36
9305,1.0,49
9306,1.0,36
9307,1.0,17
9308,0.0,46
9309,1.0,26
9310,1.0,43
9311,1.0,22
9312,1.0,14
9313,0.0,16
9314,1.0,42
9315,1.0,30
9316,0.0,41
9317,1.0,8
9318,1.0,17
9319,0.0,46
9320,0.0,62
9321,0.0,10
9322,1.0,29
9323,1.0,81
9324,1.0,34
9325,1.0,17
9326,1.0,23
9327,1.0,16
9328,1.0,38
9329,1.0,27
9330,1.0,37
9331,1.0,9
9332,1.0,19
9333,0.0,11
9334,0.0,3
9335,0.0,61
9336,0.0,33
9337,1.0,64
9338,0.0,25
9339,0.0,3
9340,1.0,56
9341,1.0,41
9342,1.0,21
9343,1.0,54
9344,0.0,13
9345,1.0,37
9346,1.0,21
9347,1.0,38
9348,1.0,46
9349,1.0,39
9350,1.0,20
9351,1.0,16
9352,0.0,14
9353,0.0,25
9354,1.0,48
9355,1.0,28
9356,1.0,22
9357,1.0,28
9358,0.0,45
9359,1.0,71
9360,1.0,37
9361,1.0,49
9362,0.0,61
9363,1.0,46
9364,1.0,49
9365,1.0,24
9366,1.0,16
9367,0.0,22
9368,1.0,86
9369,1.0,19
9370,1.0,78
9371,0.0,25
9372,1.0,62
9373,1.0,64
9374,1.0,87
9375,1.0,13
9376,0.0,28
9377,1.0,9
9378,1.0,14
9379,1.0,13
9380,1.0,39
9381,1.0,40
9382,1.0,17
9383,0.0,61
9384,1.0,36
9385,0.0,19
9386,0.0,17
9387,0.0,16
9388,0.0,18
9389,1.0,17
9390,1.0,19
9391,0.0,19
9392,1.0,20
9393,1.0,14
9394,1.0,85
9395,1.0,35
9396,0.0,6
9397,1.0,15
9398,1.0,14
9399,0.0,8
9400,1.0,44
9401,0.0,44
9402,1.0,40
9403,0.0,100
9404,1.0,31
9405,1.0,9
9406,1.0,36
9407,0.0,11
9408,0.0,35
9409,0.0,15
9410,1.0,53
9411,1.0,27
9412,1.0,57
9413,0.0,76
9414,1.0,19
9415,1.0,29
9416,1.0,30
9417,0.0,36
9418,1.0,26
9419,1.0,35
9420,1.0,16
9421,1.0,21
9422,1.0,30
9423,0.0,42
9424,1.0,25
9425,1.0,98
9426,1.0,54
9427,0.0,30
9428,1.0,27
9429,1.0,38
9430,0.0,100
9431,1.0,67
